doc_id,entity_text,entity_type,chebi_id,predicted_id
25605310,thiamine,ChemMet,CHEBI:18385,CHEBI:49107
25605310,vitamin B1,ChemMet,CHEBI:18385,CHEBI:26948
25605310,TPP,ChemMet,CHEBI:18290,CHEBI:32317
25605310,TPP,ChemMet,CHEBI:18290,CHEBI:32317
25605310,TPP,ChemMet,CHEBI:18290,CHEBI:32317
25605310,TPP,ChemMet,CHEBI:18290,CHEBI:32317
25605310,Thiamine pyrophosphate,ChemMet,CHEBI:18290,
25605310,thiamine,ChemMet,CHEBI:18385,CHEBI:49107
25605310,thiamine,ChemMet,CHEBI:18385,CHEBI:49107
25605310,thiamine,ChemMet,CHEBI:18385,CHEBI:49107
25605310,carbohydrate,ChemMet,CHEBI:16646,CHEBI:16646
23116202,H2O2,ChemMet,CHEBI:16240,CHEBI:50423
23116202,H2O2,ChemMet,CHEBI:16240,CHEBI:50423
23116202,oxygen,ChemMet,CHEBI:15379,CHEBI:149692
8621394,methylammonium,ChemMet,CHEBI:59338,CHEBI:59338
8621394,methylammonium,ChemMet,CHEBI:59338,CHEBI:59338
8621394,Methylammonium,ChemMet,CHEBI:59338,CHEBI:59338
8621394,nitrogen,ChemMet,CHEBI:17997,CHEBI:29352
8621394,nitrogen,ChemMet,CHEBI:17997,CHEBI:29352
8621394,ammonium,ChemMet,CHEBI:28938,CHEBI:28938
8621394,methylammonium,ChemMet,CHEBI:59338,CHEBI:59338
8621394,methylammonium,ChemMet,CHEBI:59338,CHEBI:59338
8621394,amino acids,ChemMet,CHEBI:33709,CHEBI:18584
8621394,methylammonium,ChemMet,CHEBI:59338,CHEBI:59338
8621394,ammonium,ChemMet,CHEBI:28938,CHEBI:28938
8621394,ammonium,ChemMet,CHEBI:28938,CHEBI:28938
8577660,adenosine,ChemMet,CHEBI:16335,CHEBI:16335
8577660,adenosine,ChemMet,CHEBI:16335,CHEBI:16335
8577660,inosine,ChemMet,CHEBI:17596,CHEBI:17596
8577660,hypoxanthine,ChemMet,CHEBI:17368,CHEBI:17368
8577660,adenosine,ChemMet,CHEBI:16335,CHEBI:16335
8577660,adenosine,ChemMet,CHEBI:16335,CHEBI:16335
8577660,adenosine,ChemMet,CHEBI:16335,CHEBI:16335
8577660,Adenosine,ChemMet,CHEBI:16335,CHEBI:16335
8577660,adenosine,ChemMet,CHEBI:16335,CHEBI:16335
8577660,nucleosides,ChemMet,CHEBI:33838,
29170489,glutathione,ChemMet,CHEBI:16856,CHEBI:16856
29170489,maltose,ChemMet,CHEBI:17306,CHEBI:17306
29170489,glucose,ChemMet,CHEBI:4167,CHEBI:17234
29170489,maltose,ChemMet,CHEBI:17306,CHEBI:17306
1331057,amino acid,ChemMet,CHEBI:33704,CHEBI:33709
1331057,dextrose,ChemMet,CHEBI:4167,
1331057,ethanol,ChemMet,CHEBI:16236,CHEBI:16236
1331057,glycerol,ChemMet,CHEBI:17754,CHEBI:194021
1331057,amino acid,ChemMet,CHEBI:33704,CHEBI:33709
1331057,heme a,ChemMet,CHEBI:24479,CHEBI:30413
26633088,testosterone,ChemMet,CHEBI:17347,CHEBI:17347
26633088,estrogen,ChemMet,CHEBI:50114,CHEBI:50114
26633088,testosterone,ChemMet,CHEBI:17347,CHEBI:17347
26633088,Testosterone,ChemMet,CHEBI:17347,CHEBI:17347
26633088,Estradiol,ChemMet,CHEBI:16469,CHEBI:23965
26633088,estradiol,ChemMet,CHEBI:16469,CHEBI:23965
26633088,estradiol,ChemMet,CHEBI:16469,CHEBI:23965
26633088,estrogen,ChemMet,CHEBI:50114,CHEBI:50114
26633088,testosterone,ChemMet,CHEBI:17347,CHEBI:17347
26633088,testosterone,ChemMet,CHEBI:17347,CHEBI:17347
26633088,estradiol,ChemMet,CHEBI:16469,CHEBI:23965
26633088,estradiol,ChemMet,CHEBI:16469,CHEBI:23965
26633088,testosterone,ChemMet,CHEBI:17347,CHEBI:17347
15256067,phosphate,ChemMet,CHEBI:18367,CHEBI:41473
15256067,sodium,ChemMet,CHEBI:26708,CHEBI:29101
15256067,phosphorus,ChemMet,CHEBI:28659,CHEBI:33467
15256067,phosphate,ChemMet,CHEBI:18367,CHEBI:41473
15256067,phosphate,ChemMet,CHEBI:18367,CHEBI:41473
22547068,thapsigargin,ChemMet,CHEBI:9516,CHEBI:9516
22547068,nicotinamide,ChemMet,CHEBI:17154,CHEBI:17154
22547068,nicotinic acid,ChemMet,CHEBI:15940,CHEBI:15940
22547068,nicotinamide,ChemMet,CHEBI:17154,CHEBI:17154
22547068,Ca2+,ChemMet,CHEBI:29108,CHEBI:224236
22547068,nicotinamide mononucleotide,ChemMet,CHEBI:16171,CHEBI:50383
22547068,thapsigargin,ChemMet,CHEBI:9516,CHEBI:9516
22547068,Ca2+,ChemMet,CHEBI:29108,CHEBI:224236
12642227,NO,ChemMet,CHEBI:16480,CHEBI:200985
12642227,amino acid,ChemMet,CHEBI:33704,CHEBI:33709
12642227,NO,ChemMet,CHEBI:16480,CHEBI:200985
12642227,NO,ChemMet,CHEBI:16480,CHEBI:200985
12642227,nitric oxide,ChemMet,CHEBI:16480,CHEBI:16480
12642227,nitric oxide,ChemMet,CHEBI:16480,CHEBI:16480
12642227,NO,ChemMet,CHEBI:16480,CHEBI:200985
12642227,NO,ChemMet,CHEBI:16480,CHEBI:200985
12642227,nitric oxide,ChemMet,CHEBI:16480,CHEBI:16480
12642227,thiol,ChemMet,CHEBI:29256,CHEBI:29256
12642227,NO,ChemMet,CHEBI:16480,CHEBI:200985
2175598,superoxide,ChemMet,CHEBI:18421,CHEBI:18421
2175598,O2,ChemMet,CHEBI:15379,CHEBI:221221
2175598,O2,ChemMet,CHEBI:15379,CHEBI:221221
2175598,calcium,ChemMet,CHEBI:22984,CHEBI:29108
2175598,calcium,ChemMet,CHEBI:22984,CHEBI:29108
2175598,superoxide,ChemMet,CHEBI:18421,CHEBI:18421
15254154,Citrate,ChemMet,CHEBI:16947,CHEBI:16947
15254154,citrate,ChemMet,CHEBI:16947,CHEBI:16947
15254154,citrate,ChemMet,CHEBI:16947,CHEBI:16947
15254154,citrate,ChemMet,CHEBI:16947,CHEBI:16947
15254154,citrate,ChemMet,CHEBI:16947,CHEBI:16947
15254154,citrate,ChemMet,CHEBI:16947,CHEBI:16947
15254154,citrate,ChemMet,CHEBI:16947,CHEBI:16947
15254154,citrate,ChemMet,CHEBI:16947,CHEBI:16947
15254154,citrate,ChemMet,CHEBI:16947,CHEBI:16947
15254154,citrate,ChemMet,CHEBI:16947,CHEBI:16947
15254154,Zn2+,ChemMet,CHEBI:29105,
15254154,citrate,ChemMet,CHEBI:16947,CHEBI:16947
15254154,citrate,ChemMet,CHEBI:16947,CHEBI:16947
15254154,Zn2+,ChemMet,CHEBI:29105,
15254154,citrate,ChemMet,CHEBI:16947,CHEBI:16947
15254154,citrate,ChemMet,CHEBI:16947,CHEBI:16947
10629039,alanine,ChemMet,CHEBI:16449,CHEBI:15570
10629039,adenosine,ChemMet,CHEBI:16335,CHEBI:16335
10629039,adenosine,ChemMet,CHEBI:16335,CHEBI:16335
10629039,adenosine,ChemMet,CHEBI:16335,CHEBI:16335
10629039,inosine,ChemMet,CHEBI:17596,CHEBI:17596
10629039,adenosine,ChemMet,CHEBI:16335,CHEBI:16335
10629039,adenosine,ChemMet,CHEBI:16335,CHEBI:16335
10629039,adenosine,ChemMet,CHEBI:16335,CHEBI:16335
24599599,diphenylmethanone,ChemMet,CHEBI:41308,
24599599,diphenylmethanone,ChemMet,CHEBI:41308,
24599599,bicarbonate,ChemMet,CHEBI:17544,CHEBI:184335
24599599,carbon dioxide,ChemMet,CHEBI:16526,CHEBI:16526
24599599,benzylic alcohols,ChemMet,CHEBI:22743,
8579826,glucose,ChemMet,CHEBI:4167,CHEBI:17234
8579826,glucose,ChemMet,CHEBI:4167,CHEBI:17234
8579826,phosphate,ChemMet,CHEBI:18367,CHEBI:41473
8579826,phosphate,ChemMet,CHEBI:18367,CHEBI:41473
8579826,magnesium,ChemMet,CHEBI:25107,CHEBI:18420
8579826,glucose,ChemMet,CHEBI:4167,CHEBI:17234
8579826,glucose,ChemMet,CHEBI:4167,CHEBI:17234
8579826,glucose,ChemMet,CHEBI:4167,CHEBI:17234
8579826,glucose,ChemMet,CHEBI:4167,CHEBI:17234
12376366,Heme,ChemMet,CHEBI:17627,CHEBI:30413
12376366,heme,ChemMet,CHEBI:17627,CHEBI:30413
12376366,heme,ChemMet,CHEBI:17627,CHEBI:30413
12376366,heme,ChemMet,CHEBI:17627,CHEBI:30413
12376366,nitric oxide,ChemMet,CHEBI:16480,CHEBI:16480
12376366,heme,ChemMet,CHEBI:17627,CHEBI:30413
12376366,Heme,ChemMet,CHEBI:17627,CHEBI:30413
12376366,heme,ChemMet,CHEBI:17627,CHEBI:30413
12376366,nitrite,ChemMet,CHEBI:16301,CHEBI:16301
12376366,Carbon monoxide,ChemMet,CHEBI:17245,CHEBI:58072
12376366,heme,ChemMet,CHEBI:17627,CHEBI:30413
7236122,"sodium, chloride",ChemMet,CHEBI:26710,CHEBI:26710
7236122,potassium,ChemMet,CHEBI:26216,CHEBI:29103
7236122,calcium,ChemMet,CHEBI:22984,CHEBI:29108
7236122,magnesium,ChemMet,CHEBI:25107,CHEBI:18420
7236122,urea,ChemMet,CHEBI:16199,CHEBI:16199
7236122,lactose,ChemMet,CHEBI:17716,CHEBI:17716
7236122,glucose,ChemMet,CHEBI:4167,CHEBI:17234
6100739,dopamine,ChemMet,CHEBI:18243,CHEBI:18243
6100739,dopamine,ChemMet,CHEBI:18243,CHEBI:18243
6100739,dopamine,ChemMet,CHEBI:18243,CHEBI:18243
6100739,Dopamine,ChemMet,CHEBI:18243,CHEBI:18243
6100739,sodium,ChemMet,CHEBI:26708,CHEBI:29101
6100739,dopamine,ChemMet,CHEBI:18243,CHEBI:18243
6100739,aldosterone,ChemMet,CHEBI:27584,CHEBI:27584
6100739,aldosterone,ChemMet,CHEBI:27584,CHEBI:27584
6100739,sodium,ChemMet,CHEBI:26708,CHEBI:29101
6100739,angiotensin II,ChemMet,CHEBI:2719,CHEBI:48432
6100739,Aldosterone,ChemMet,CHEBI:27584,CHEBI:27584
6100739,aldosterone,ChemMet,CHEBI:27584,CHEBI:27584
6100739,aldosterone,ChemMet,CHEBI:27584,CHEBI:27584
6100739,sodium,ChemMet,CHEBI:26708,CHEBI:29101
6100739,aldosterone,ChemMet,CHEBI:27584,CHEBI:27584
6100739,dopamine,ChemMet,CHEBI:18243,CHEBI:18243
6100739,dopamine,ChemMet,CHEBI:18243,CHEBI:18243
6100739,aldosterone,ChemMet,CHEBI:27584,CHEBI:27584
6100739,dopamine,ChemMet,CHEBI:18243,CHEBI:18243
6100739,sodium,ChemMet,CHEBI:26708,CHEBI:29101
18242117,nucleotide,ChemMet,CHEBI:36976,CHEBI:36976
18242117,alcohol,ChemMet,CHEBI:16236,CHEBI:30879
18242117,alcohol,ChemMet,CHEBI:16236,CHEBI:30879
18242117,Acetaldehyde,ChemMet,CHEBI:15343,CHEBI:15343
18242117,acetaldehyde,ChemMet,CHEBI:15343,CHEBI:15343
18242117,acetaldehyde,ChemMet,CHEBI:15343,CHEBI:15343
18242117,acetaldehyde,ChemMet,CHEBI:15343,CHEBI:15343
18242117,acetaldehyde,ChemMet,CHEBI:15343,CHEBI:15343
2660460,H2O2,ChemMet,CHEBI:16240,CHEBI:50423
2660460,metyrapone,ChemMet,CHEBI:44241,CHEBI:44241
2660460,tetrahydrofuran,ChemMet,CHEBI:26911,CHEBI:87308
2660460,oxygen,ChemMet,CHEBI:15379,CHEBI:149692
11004212,NADPH,ChemMet,CHEBI:18009,CHEBI:57783
11004212,NADPH,ChemMet,CHEBI:18009,CHEBI:57783
11004212,LPC,ChemMet,CHEBI:11230,CHEBI:176829
11004212,superoxide,ChemMet,CHEBI:18421,CHEBI:18421
11004212,LPC,ChemMet,CHEBI:11230,CHEBI:176829
11004212,NADPH,ChemMet,CHEBI:18009,CHEBI:57783
11004212,xanthine,ChemMet,CHEBI:15318,CHEBI:15318
11004212,xanthine,ChemMet,CHEBI:15318,CHEBI:15318
11004212,nicotinamide adenine dinucleotide phosphate,ChemMet,CHEBI:18009,
11004212,LPC,ChemMet,CHEBI:11230,CHEBI:176829
11004212,NADPH,ChemMet,CHEBI:18009,CHEBI:57783
11004212,NADPH,ChemMet,CHEBI:18009,CHEBI:57783
11004212,LPC,ChemMet,CHEBI:11230,CHEBI:176829
11004212,NADPH,ChemMet,CHEBI:18009,CHEBI:57783
11004212,lysophosphatidylcholine,ChemMet,CHEBI:11230,CHEBI:60479
11004212,3H-thymidine,ChemMet,CHEBI:53526,
11004212,LPC,ChemMet,CHEBI:11230,CHEBI:176829
11004212,NADPH,ChemMet,CHEBI:18009,CHEBI:57783
11004212,NADPH,ChemMet,CHEBI:18009,CHEBI:57783
3700362,phosphate,ChemMet,CHEBI:18367,CHEBI:41473
3700362,phosphate,ChemMet,CHEBI:18367,CHEBI:41473
3700362,phosphoenolpyruvate,ChemMet,CHEBI:18021,CHEBI:18021
3700362,histidine,ChemMet,CHEBI:15971,CHEBI:27947
3700362,phosphoenolpyruvate,ChemMet,CHEBI:18021,CHEBI:18021
3700362,phosphate,ChemMet,CHEBI:18367,CHEBI:41473
3700362,phosphoenolpyruvate,ChemMet,CHEBI:18021,CHEBI:18021
3700362,phosphoenolpyruvate,ChemMet,CHEBI:18021,CHEBI:18021
3700362,histidine,ChemMet,CHEBI:15971,CHEBI:27947
3700362,phosphoenolpyruvate,ChemMet,CHEBI:18021,CHEBI:18021
3700362,phosphate,ChemMet,CHEBI:18367,CHEBI:41473
3700362,phosphate,ChemMet,CHEBI:18367,CHEBI:41473
16496318,superoxide,ChemMet,CHEBI:18421,CHEBI:18421
16496318,oxygen,ChemMet,CHEBI:15379,CHEBI:149692
6860035,magnesium,ChemMet,CHEBI:25107,CHEBI:18420
6860035,potassium,ChemMet,CHEBI:26216,CHEBI:29103
6860035,calcium,ChemMet,CHEBI:22984,CHEBI:29108
6860035,magnesium,ChemMet,CHEBI:25107,CHEBI:18420
6860035,calcium,ChemMet,CHEBI:22984,CHEBI:29108
16084620,cellobiose,ChemMet,CHEBI:17057,CHEBI:17057
16084620,glucose,ChemMet,CHEBI:4167,CHEBI:17234
16084620,cellobiose,ChemMet,CHEBI:17057,CHEBI:17057
16084620,glucose,ChemMet,CHEBI:4167,CHEBI:17234
16084620,glucose,ChemMet,CHEBI:4167,CHEBI:17234
16084620,disaccharide,ChemMet,CHEBI:36233,CHEBI:36233
16084620,cellobiose,ChemMet,CHEBI:17057,CHEBI:17057
2994773,butyrate,ChemMet,CHEBI:17968,CHEBI:17968
2994773,sodium butyrate,ChemMet,CHEBI:64103,CHEBI:64103
2994773,butyrate,ChemMet,CHEBI:17968,CHEBI:17968
2994773,butyrate,ChemMet,CHEBI:17968,CHEBI:17968
2994773,Sodium butyrate,ChemMet,CHEBI:64103,CHEBI:64103
22677656,choline,ChemMet,CHEBI:15354,CHEBI:145558
22677656,acetylcholine,ChemMet,CHEBI:15355,CHEBI:15355
2688507,iron,ChemMet,CHEBI:18248,CHEBI:60504
2688507,iron,ChemMet,CHEBI:18248,CHEBI:60504
2688507,creatinine,ChemMet,CHEBI:16737,CHEBI:16737
2688507,potassium,ChemMet,CHEBI:26216,CHEBI:29103
2688507,Iron,ChemMet,CHEBI:18248,CHEBI:60504
2688507,phosphate,ChemMet,CHEBI:18367,CHEBI:41473
2688507,iron,ChemMet,CHEBI:18248,CHEBI:60504
8942728,glucose,ChemMet,CHEBI:4167,CHEBI:17234
8942728,sodium,ChemMet,CHEBI:26708,CHEBI:29101
28748834,L-arginine,ChemMet,CHEBI:16467,CHEBI:15816
28748834,L-arginine,ChemMet,CHEBI:16467,CHEBI:15816
28748834,L-arginine,ChemMet,CHEBI:16467,CHEBI:15816
28748834,L-arginine,ChemMet,CHEBI:16467,CHEBI:15816
28748834,L-arginine,ChemMet,CHEBI:16467,CHEBI:15816
28748834,arginine,ChemMet,CHEBI:16467,CHEBI:15816
28748834,L-arginine,ChemMet,CHEBI:16467,CHEBI:15816
28748834,L-arginine,ChemMet,CHEBI:16467,CHEBI:15816
28748834,L-arginine,ChemMet,CHEBI:16467,CHEBI:15816
28748834,L-arginine,ChemMet,CHEBI:16467,CHEBI:15816
28748834,L-arginine,ChemMet,CHEBI:16467,CHEBI:15816
14985058,carbon monoxide,ChemMet,CHEBI:17245,CHEBI:58072
14985058,heme,ChemMet,CHEBI:17627,CHEBI:30413
14985058,biliverdin,ChemMet,CHEBI:17033,CHEBI:57991
14985058,Carbon monoxide,ChemMet,CHEBI:17245,CHEBI:58072
14985058,iron,ChemMet,CHEBI:18248,CHEBI:60504
14985058,heme,ChemMet,CHEBI:17627,CHEBI:30413
14985058,carbon monoxide,ChemMet,CHEBI:17245,CHEBI:58072
14985058,biliverdin,ChemMet,CHEBI:17033,CHEBI:57991
14985058,carbon monoxide,ChemMet,CHEBI:17245,CHEBI:58072
14985058,Heme,ChemMet,CHEBI:17627,CHEBI:30413
27681904,alcohol,ChemMet,CHEBI:16236,CHEBI:30879
27681904,carbohydrates,ChemMet,CHEBI:16646,CHEBI:78616
27681904,maltose,ChemMet,CHEBI:17306,CHEBI:17306
27681904,ethanol,ChemMet,CHEBI:16236,CHEBI:16236
27681904,ethanol,ChemMet,CHEBI:16236,CHEBI:16236
27681904,ethanol,ChemMet,CHEBI:16236,CHEBI:16236
27681904,Carbohydrates,ChemMet,CHEBI:16646,CHEBI:78616
27681904,ethanol,ChemMet,CHEBI:16236,CHEBI:16236
27681904,ethanol,ChemMet,CHEBI:16236,CHEBI:16236
27681904,ethanol,ChemMet,CHEBI:16236,CHEBI:16236
27681904,carbohydrates,ChemMet,CHEBI:16646,CHEBI:78616
27681904,ethanol,ChemMet,CHEBI:16236,CHEBI:16236
27681904,ethanol,ChemMet,CHEBI:16236,CHEBI:16236
27681904,glucose,ChemMet,CHEBI:4167,CHEBI:17234
8423078,nitric oxide,ChemMet,CHEBI:16480,CHEBI:16480
8423078,nitric oxide,ChemMet,CHEBI:16480,CHEBI:16480
8423078,NO,ChemMet,CHEBI:16480,CHEBI:200985
8423078,nitric oxide,ChemMet,CHEBI:16480,CHEBI:16480
8423078,NO,ChemMet,CHEBI:16480,CHEBI:200985
8423078,nitric oxide,ChemMet,CHEBI:16480,CHEBI:16480
8423078,nitric oxide,ChemMet,CHEBI:16480,CHEBI:16480
8423078,NO,ChemMet,CHEBI:16480,CHEBI:200985
560833,glucose,ChemMet,CHEBI:4167,CHEBI:17234
560833,Potassium,ChemMet,CHEBI:26216,CHEBI:29103
560833,potassium,ChemMet,CHEBI:26216,CHEBI:29103
560833,ammonia,ChemMet,CHEBI:16134,CHEBI:16134
24041772,SO3,ChemMet,CHEBI:29384,CHEBI:143792
24041772,carbon disulfide,ChemMet,CHEBI:23012,CHEBI:23012
24041772,SO3,ChemMet,CHEBI:29384,CHEBI:143792
24041772,H2SO4,ChemMet,CHEBI:26836,
24041772,sulfur,ChemMet,CHEBI:17909,CHEBI:29832
24041772,CS2,ChemMet,CHEBI:23012,CHEBI:221345
24041772,CS2,ChemMet,CHEBI:23012,CHEBI:221345
24041772,CS2,ChemMet,CHEBI:23012,CHEBI:221345
24041772,Carbon disulfide,ChemMet,CHEBI:23012,CHEBI:23012
24041772,CS2,ChemMet,CHEBI:23012,CHEBI:221345
24041772,sulfur,ChemMet,CHEBI:17909,CHEBI:29832
24041772,H2SO4,ChemMet,CHEBI:26836,
24041772,CS2,ChemMet,CHEBI:23012,CHEBI:221345
24041772,CS2,ChemMet,CHEBI:23012,CHEBI:221345
11179135,NO,ChemMet,CHEBI:16480,CHEBI:200985
11179135,NO,ChemMet,CHEBI:16480,CHEBI:200985
11179135,NO,ChemMet,CHEBI:16480,CHEBI:200985
11179135,nitric oxide,ChemMet,CHEBI:16480,CHEBI:16480
11179135,nitric oxide,ChemMet,CHEBI:16480,CHEBI:16480
11179135,NO,ChemMet,CHEBI:16480,CHEBI:200985
11179135,nitrite,ChemMet,CHEBI:16301,CHEBI:16301
11179135,NO,ChemMet,CHEBI:16480,CHEBI:200985
11179135,nitric oxide,ChemMet,CHEBI:16480,CHEBI:16480
11179135,dexamethasone,ChemMet,CHEBI:41879,CHEBI:41879
11179135,dexamethasone,ChemMet,CHEBI:41879,CHEBI:41879
11179135,nitrite,ChemMet,CHEBI:16301,CHEBI:16301
11179135,dexamethasone,ChemMet,CHEBI:41879,CHEBI:41879
11179135,NO,ChemMet,CHEBI:16480,CHEBI:200985
11179135,nitrites,ChemMet,CHEBI:25549,CHEBI:25549
11179135,nitrite,ChemMet,CHEBI:16301,CHEBI:16301
6288001,phosphorus,ChemMet,CHEBI:28659,CHEBI:33467
6288001,Zn2+,ChemMet,CHEBI:29105,
6288001,adenosine,ChemMet,CHEBI:16335,CHEBI:16335
6288001,phosphate,ChemMet,CHEBI:18367,CHEBI:41473
6288001,adenosine,ChemMet,CHEBI:16335,CHEBI:16335
6288001,adenosine,ChemMet,CHEBI:16335,CHEBI:16335
6288001,adenosine,ChemMet,CHEBI:16335,CHEBI:16335
6288001,phosphorus,ChemMet,CHEBI:28659,CHEBI:33467
7189553,pyridoxamine,ChemMet,CHEBI:16410,CHEBI:131533
7189553,pyridoxal,ChemMet,CHEBI:17310,CHEBI:131530
7189553,pyridoxine,ChemMet,CHEBI:16709,CHEBI:16709
7189553,pyridoxine,ChemMet,CHEBI:16709,CHEBI:16709
882829,GCDC,ChemMet,CHEBI:36274,
882829,chloride,ChemMet,CHEBI:17996,CHEBI:17996
882829,glycochenodeoxycholic acid,ChemMet,CHEBI:36274,CHEBI:36274
882829,sodium,ChemMet,CHEBI:26708,CHEBI:29101
882829,potassium,ChemMet,CHEBI:26216,CHEBI:29103
882829,GCDC,ChemMet,CHEBI:36274,
882829,chloride,ChemMet,CHEBI:17996,CHEBI:17996
882829,sodium,ChemMet,CHEBI:26708,CHEBI:29101
882829,GCDC,ChemMet,CHEBI:36274,
882829,GCDC,ChemMet,CHEBI:36274,
23518467,Trichostatin A,ChemMet,CHEBI:46024,CHEBI:46024
23518467,phosphonoformic acid,ChemMet,CHEBI:127780,CHEBI:127780
23518467,trichostatin A,ChemMet,CHEBI:46024,CHEBI:46024
23518467,PFA,ChemMet,CHEBI:127780,
23518467,phosphorus,ChemMet,CHEBI:28659,CHEBI:33467
23518467,phosphate,ChemMet,CHEBI:18367,CHEBI:41473
23518467,sodium,ChemMet,CHEBI:26708,CHEBI:29101
24815108,H2O2,ChemMet,CHEBI:16240,CHEBI:50423
24815108,GA,ChemMet,CHEBI:64276,CHEBI:5206
24815108,H2O2,ChemMet,CHEBI:16240,CHEBI:50423
24815108,oxygen,ChemMet,CHEBI:15379,CHEBI:149692
24815108,H2O2,ChemMet,CHEBI:16240,CHEBI:50423
24815108,hydrogen peroxide,ChemMet,CHEBI:16240,CHEBI:16240
24815108,GA,ChemMet,CHEBI:64276,CHEBI:5206
24815108,H2O2,ChemMet,CHEBI:16240,CHEBI:50423
24815108,H2O2,ChemMet,CHEBI:16240,CHEBI:50423
24815108,Hydrogen peroxide,ChemMet,CHEBI:16240,CHEBI:16240
24815108,O2,ChemMet,CHEBI:15379,CHEBI:221221
24815108,glutaraldehyde,ChemMet,CHEBI:64276,CHEBI:64276
24815108,GA,ChemMet,CHEBI:64276,CHEBI:5206
26654563,phthalates,ChemMet,CHEBI:26092,
26654563,phthalates,ChemMet,CHEBI:26092,
26654563,testosterone,ChemMet,CHEBI:17347,CHEBI:17347
26654563,Phthalate,ChemMet,CHEBI:26092,CHEBI:30800
26654563,phthalate,ChemMet,CHEBI:26092,CHEBI:30800
26654563,phthalates,ChemMet,CHEBI:26092,
26654563,estradiol,ChemMet,CHEBI:16469,CHEBI:23965
26654563,phthalate,ChemMet,CHEBI:26092,CHEBI:30800
26654563,phthalate,ChemMet,CHEBI:26092,CHEBI:30800
27895387,acetylcarnitine,ChemMet,CHEBI:57589,CHEBI:73024
27895387,carnitine,ChemMet,CHEBI:3424,CHEBI:17126
27895387,AcCoA,ChemMet,CHEBI:15351,
27895387,acetyl,ChemMet,CHEBI:40574,CHEBI:53485
27895387,acetylcarnitine,ChemMet,CHEBI:57589,CHEBI:73024
27895387,carnitine,ChemMet,CHEBI:3424,CHEBI:17126
27895387,acetylcarnitine,ChemMet,CHEBI:57589,CHEBI:73024
27895387,acetylcarnitine,ChemMet,CHEBI:57589,CHEBI:73024
27895387,acetylcarnitine,ChemMet,CHEBI:57589,CHEBI:73024
27895387,carnitine,ChemMet,CHEBI:3424,CHEBI:17126
27895387,AcCoA,ChemMet,CHEBI:15351,
27895387,acetylcarnitine,ChemMet,CHEBI:57589,CHEBI:73024
27895387,acetyl,ChemMet,CHEBI:40574,CHEBI:53485
27895387,acetylcarnitine,ChemMet,CHEBI:57589,CHEBI:73024
27895387,carnitine,ChemMet,CHEBI:3424,CHEBI:17126
27895387,AcCoA,ChemMet,CHEBI:15351,
27895387,glucose,ChemMet,CHEBI:4167,CHEBI:17234
27895387,AcCoA,ChemMet,CHEBI:15351,
27895387,AcCoA,ChemMet,CHEBI:15351,
27895387,carnitine,ChemMet,CHEBI:3424,CHEBI:17126
27895387,acetylcarnitine,ChemMet,CHEBI:57589,CHEBI:73024
22277069,bisulfite,ChemMet,CHEBI:17137,
22277069,bisulfite,ChemMet,CHEBI:17137,
22277069,phosphate,ChemMet,CHEBI:18367,CHEBI:41473
22277069,bisulfite,ChemMet,CHEBI:17137,
22277069,bisulfite,ChemMet,CHEBI:17137,
22277069,guanine,ChemMet,CHEBI:16235,CHEBI:16235
22277069,cytosine,ChemMet,CHEBI:16040,CHEBI:16040
11872907,ryanodine,ChemMet,CHEBI:8925,CHEBI:8925
11872907,Ca2+,ChemMet,CHEBI:29108,CHEBI:224236
11872907,Ca2+,ChemMet,CHEBI:29108,CHEBI:224236
11872907,Ca2+,ChemMet,CHEBI:29108,CHEBI:224236
11872907,Ca2+,ChemMet,CHEBI:29108,CHEBI:224236
11872907,ryanodine,ChemMet,CHEBI:8925,CHEBI:8925
11872907,Ca2+,ChemMet,CHEBI:29108,CHEBI:224236
11872907,Ca2+,ChemMet,CHEBI:29108,CHEBI:224236
11872907,Ca2+,ChemMet,CHEBI:29108,CHEBI:224236
11872907,Ca2+,ChemMet,CHEBI:29108,CHEBI:224236
11872907,Ca2+,ChemMet,CHEBI:29108,CHEBI:224236
11872907,Ca2+,ChemMet,CHEBI:29108,CHEBI:224236
11872907,Ca2+,ChemMet,CHEBI:29108,CHEBI:224236
11872907,Ca2+,ChemMet,CHEBI:29108,CHEBI:224236
11352467,sodium,ChemMet,CHEBI:26708,CHEBI:29101
11352467,Li,ChemMet,CHEBI:30145,CHEBI:202058
11352467,serine,ChemMet,CHEBI:17115,CHEBI:16523
11352467,threonine,ChemMet,CHEBI:16857,CHEBI:16398
11352467,Li+,ChemMet,CHEBI:30144,CHEBI:202058
11352467,lithium,ChemMet,CHEBI:30145,CHEBI:49713
11352467,Ca2+,ChemMet,CHEBI:29108,CHEBI:224236
18049316,ethanol,ChemMet,CHEBI:16236,CHEBI:16236
18049316,"2,7-dichlorofluorescin",ChemMet,CHEBI:51596,
18049316,acetaldehyde,ChemMet,CHEBI:15343,CHEBI:15343
18049316,Ethanol,ChemMet,CHEBI:16236,CHEBI:16236
18049316,alcohol,ChemMet,CHEBI:16236,CHEBI:30879
18049316,alcohol,ChemMet,CHEBI:16236,CHEBI:30879
18049316,acetaldehyde,ChemMet,CHEBI:15343,CHEBI:15343
18049316,ethanol,ChemMet,CHEBI:16236,CHEBI:16236
18049316,ethanol,ChemMet,CHEBI:16236,CHEBI:16236
